date,min,max,mean
2013-03-26,1.194,68.769,13.408740634005763
2013-03-27,1.321,64.508,13.298221902017291
2013-03-28,1.476,58.577,12.893334293948127
2013-03-29,0.862,58.066,13.081377521613833
2013-03-30,0.816,62.063,12.631086455331411
2013-03-31,0.833,55.982,12.746247838616716
2013-04-01,0.839,65.012,13.006521613832852
2013-04-02,0.803,58.122,11.887302593659943
2013-04-03,0.912,61.879,12.6804265129683
2013-04-04,1.159,66.452,12.957299711815562
2013-04-05,0.977,59.556,12.662386167146973
2013-04-06,0.976,60.982,11.7291469740634
2013-04-07,1.133,58.977,12.171314121037463
2013-04-08,1.104,55.2,11.499824207492795
2013-04-09,0.837,55.955,11.596757925072046
2013-04-10,1.157,50.24,11.016971181556196
2013-04-11,1.164,56.714,11.10163976945245
2013-04-12,1.142,53.433,11.161253602305475
2013-04-13,1.047,58.303,11.23599711815562
2013-04-14,1.241,58.764,11.267051873198847
2013-04-15,1.306,55.709,10.092083573487031
2013-04-16,1.045,49.609,10.065922190201729
2013-04-17,1.307,52.2,9.947582132564841
2013-04-18,1.268,53.007,10.171386167146974
2013-04-19,0.955,57.386,10.23550144092219
2013-04-20,0.607,64.694,10.119293948126801
2013-04-21,0.61,64.808,10.97386167146974
2013-04-22,1.163,57.302,9.928755043227666
2013-04-23,0.416,44.91,9.554322766570605
2013-04-24,0.424,45.853,9.399674351585015
2013-04-25,0.414,43.24,8.89193083573487
2013-04-26,0.415,45.98,9.591959654178673
2013-04-27,0.415,57.718,10.15063688760807
2013-04-28,0.14,54.395,10.698178674351585
2013-04-29,0.226,35.539,9.580942363112392
2013-04-30,0.575,49.717,9.46992507204611
2013-05-01,0.577,52.107,9.331233429394812
2013-05-02,0.577,48.685,9.10878386167147
2013-05-03,0.578,33.878,8.773985590778098
2013-05-04,0.576,47.944,9.479668587896255
2013-05-05,0.578,39.436,9.734896253602306
2013-05-06,0.577,46.304,9.387772334293947
2013-05-07,0.576,57.034,9.007841498559078
2013-05-08,0.579,48.539,9.05234870317003
2013-05-09,0.581,62.131,9.44929106628242
2013-05-10,0.6,50.032,9.023855907780979
2013-05-11,0.625,55.786,9.932553314121037
2013-05-12,0.638,45.321,10.44222478386167
2013-05-13,1.155,42.537,9.25370893371758
2013-05-14,1.107,56.476,9.731247838616715
2013-05-15,1.056,41.919,9.856043227665706
2013-05-16,1.081,54.118,9.229922190201728
2013-05-17,0.848,44.906,9.854250720461096
2013-05-18,0.117,49.149,10.000896253602306
2013-05-19,1.264,52.052,10.045158501440923
2013-05-20,1.524,54.724,9.731190201729106
2013-05-21,1.048,51.64,9.275244956772335
2013-05-22,1.374,38.011,9.232230547550431
2013-05-23,0.75,49.193,9.215942363112392
2013-05-24,0.849,46.767,10.19427377521614
2013-05-25,1.201,46.79,9.770956772334294
2013-05-26,0.995,37.135,9.245582132564842
2013-05-27,1.4,38.265,9.02106340057637
2013-05-28,0.701,43.263,9.416971181556196
2013-05-29,1.07,42.848,9.753878962536023
2013-05-30,1.001,50.099,9.483596541786744
2013-05-31,0.661,48.142,9.022515850144092
2013-06-01,1.138,38.883,8.815616714697407
2013-06-02,0.917,39.547,9.31636599423631
2013-06-03,0.701,59.011,8.579723342939483
2013-06-04,0.848,62.453,8.53786167146974
2013-06-05,0.88,41.576,8.58043227665706
2013-06-06,0.885,41.477,8.434887608069165
2013-06-07,1.013,37.414,8.669997118155619
2013-06-08,0.517,44.135,8.724446685878961
2013-06-09,0.837,41.549,9.609374639769452
2013-06-10,0.849,41.392,9.02200576368876
2013-06-11,1.072,54.065,8.951025936599423
2013-06-12,1.037,42.149,9.04584726224784
2013-06-13,0.827,56.335,8.990685878962536
2013-06-14,1.04,42.402,8.83985014409222
2013-06-15,0.402,45.07,9.075406340057638
2013-06-16,0.403,48.337,9.312368876080692
2013-06-17,0.402,50.215,8.555659942363112
2013-06-18,0.054,46.646,8.437927953890489
2013-06-19,0.403,43.298,8.305968299711814
2013-06-20,0.403,46.576,8.581804034582133
2013-06-21,0.402,38.137,8.289587896253602
2013-06-22,0.404,45.019,8.765760806916427
2013-06-23,0.403,41.071,9.651489913544669
2013-06-24,0.403,39.895,8.714288184438042
2013-06-25,0.411,51.694,8.539178674351584
2013-06-26,0.405,48.123,8.380380403458213
2013-06-27,0.403,62.777,8.552256484149856
2013-06-28,0.403,59.061,8.832878962536023
2013-06-29,0.404,61.436,8.661463976945244
2013-06-30,0.405,60.465,9.285997118155619
2013-07-01,0.404,48.91,8.530616714697405
2013-07-02,0.403,50.967,8.734544668587898
2013-07-03,0.405,37.775,8.561893371757925
2013-07-04,0.404,51.856,8.347178674351586
2013-07-05,0.404,43.156,8.455302593659942
2013-07-06,0.756,40.76,8.344423631123918
2013-07-07,0.516,56.317,8.996478386167146
2013-07-08,0.899,37.609,8.323449567723344
2013-07-09,0.829,47.081,8.265881844380404
2013-07-10,0.845,59.199,8.27714121037464
2013-07-11,0.864,51.873,8.201391930835735
2013-07-12,0.836,40.691,8.333152737752162
2013-07-13,0.839,39.879,8.289743515850144
2013-07-14,0.83,53.622,8.98593083573487
2013-07-15,0.818,48.445,8.637190201729107
2013-07-16,0.058,45.385,8.471028818443804
2013-07-17,0.571,49.569,8.661040345821325
2013-07-18,0.57,44.681,8.450752161383285
2013-07-19,0.572,49.539,8.500985590778098
2013-07-20,0.571,53.221,8.633319884726225
2013-07-21,0.577,57.474,8.969342939481269
2013-07-22,0.575,55.07,8.7955734870317
2013-07-23,0.575,48.961,8.591484149855907
2013-07-24,0.578,46.192,8.366475504322766
2013-07-25,0.576,43.327,8.340342939481268
2013-07-26,0.86,44.118,8.403487031700289
2013-07-27,0.545,39.53,8.417048991354466
2013-07-28,0.851,41.086,8.807371757925072
2013-07-29,0.824,43.855,8.179400576368876
2013-07-30,0.853,45.472,8.339435158501441
2013-07-31,0.865,47.498,8.454538904899135
2013-08-01,0.858,43.622,8.354233429394812
2013-08-02,0.853,40.455,8.293092219020172
2013-08-03,0.856,40.236,7.967512968299712
2013-08-04,0.852,42.318,8.384397694524496
2013-08-05,0.898,52.689,8.363832853025936
2013-08-06,0.859,45.347,8.139250720461096
2013-08-07,0.857,46.65,8.238579250720461
2013-08-08,0.858,45.47,8.005677233429394
2013-08-09,0.87,50.596,8.386077809798271
2013-08-10,0.853,60.145,8.365314121037464
2013-08-11,0.859,50.362,8.426123919308356
2013-08-12,1.046,46.187,8.202752161383286
2013-08-13,0.866,46.175,8.169
2013-08-14,0.868,48.23,8.112512968299711
2013-08-15,0.865,46.47,8.317484149855908
2013-08-16,0.061,47.812,8.540135446685879
2013-08-17,0.876,53.497,8.744138328530259
2013-08-18,0.87,69.3,9.04991930835735
2013-08-19,0.874,63.162,8.308524495677233
2013-08-20,0.888,56.422,8.133798270893372
2013-08-21,0.899,75.843,8.093547550432277
2013-08-22,0.902,66.777,8.649971181556197
2013-08-23,0.878,45.481,8.167510086455332
